date,RefSt,Sensor_MLR_O3,Sensor_SVR_O3
25/08/2017 18:00,91.0,96.82,101.39
25/08/2017 19:00,91.0,80.37,75.69
25/08/2017 20:00,87.0,71.08,62.93
25/08/2017 21:00,72.0,67.95,75.08
25/08/2017 22:00,53.0,54.84,54.81
25/08/2017 23:00,65.0,55.38,64.29
26/08/2017 00:00,46.0,53.58,53.59
26/08/2017 01:00,47.0,48.88,53.17
26/08/2017 02:00,57.0,44.17,52.76
26/08/2017 03:00,50.0,50.35,63.06
26/08/2017 04:00,49.0,45.38,55.17
26/08/2017 05:00,43.0,41.54,46.71
26/08/2017 06:00,53.0,39.75,39.13
26/08/2017 07:00,47.0,61.22,48.63
26/08/2017 08:00,69.0,76.75,65.89
26/08/2017 09:00,90.0,107.6,94.16
26/08/2017 10:00,106.0,130.96,111.18
26/08/2017 11:00,109.0,134.19,115.72
26/08/2017 12:00,125.0,134.78,119.65
26/08/2017 13:00,118.0,131.64,114.16
26/08/2017 14:00,111.0,117.52,102.76
26/08/2017 15:00,115.0,124.35,103.62
26/08/2017 16:00,112.0,116.12,99.83
26/08/2017 17:00,98.0,96.63,99.67
26/08/2017 18:00,80.0,82.13,84.0
26/08/2017 19:00,81.0,72.55,76.17
26/08/2017 20:00,70.0,68.95,73.95
26/08/2017 21:00,59.0,60.71,60.57
26/08/2017 22:00,59.0,56.69,55.63
26/08/2017 23:00,53.0,57.95,57.96
27/08/2017 00:00,49.0,52.87,50.69
27/08/2017 01:00,49.0,51.32,47.76
27/08/2017 02:00,46.0,49.76,44.83
27/08/2017 03:00,46.0,51.5,45.94
27/08/2017 04:00,35.0,49.07,41.8
27/08/2017 05:00,33.0,42.09,31.9
27/08/2017 06:00,47.0,48.74,36.15
27/08/2017 07:00,49.0,63.89,56.38
27/08/2017 08:00,63.0,86.65,80.75
27/08/2017 09:00,86.0,108.31,103.91
27/08/2017 10:00,84.0,111.12,97.46
27/08/2017 11:00,94.0,105.75,94.84
27/08/2017 12:00,109.0,124.0,116.21
27/08/2017 13:00,126.0,130.35,112.11
27/08/2017 14:00,130.0,137.04,119.5
27/08/2017 15:00,108.0,116.69,104.58
27/08/2017 16:00,108.0,97.82,100.37
27/08/2017 17:00,103.0,90.16,90.91
27/08/2017 18:00,92.0,85.12,89.51
27/08/2017 19:00,86.0,80.05,85.59
27/08/2017 20:00,68.0,79.51,85.4
27/08/2017 21:00,67.0,65.37,66.5
27/08/2017 22:00,62.0,72.27,79.04
27/08/2017 23:00,47.0,56.96,54.32
28/08/2017 00:00,44.0,52.68,50.07
28/08/2017 01:00,40.0,50.31,44.96
28/08/2017 02:00,37.0,47.95,39.84
28/08/2017 03:00,30.0,45.47,33.07
28/08/2017 04:00,30.0,40.4,26.99
28/08/2017 05:00,21.0,41.91,26.63
28/08/2017 06:00,34.0,44.71,26.79
28/08/2017 07:00,49.0,64.77,51.29
28/08/2017 08:00,60.0,84.67,77.87
28/08/2017 09:00,80.0,93.18,92.1
28/08/2017 10:00,101.0,109.72,100.8
28/08/2017 11:00,111.0,139.46,128.82
28/08/2017 12:00,99.0,149.14,144.05
28/08/2017 13:00,138.0,158.13,158.28
28/08/2017 14:00,141.0,153.36,151.37
28/08/2017 15:00,129.0,130.85,114.25
28/08/2017 16:00,120.0,109.82,103.68
28/08/2017 17:00,103.0,95.97,97.26
28/08/2017 18:00,96.0,79.79,81.48
28/08/2017 19:00,73.0,74.05,76.38
28/08/2017 20:00,57.0,64.87,59.75
28/08/2017 21:00,59.0,60.22,52.18
28/08/2017 22:00,59.0,62.09,57.09
28/08/2017 23:00,59.0,61.95,56.23
29/08/2017 00:00,66.0,59.99,56.93
29/08/2017 01:00,61.0,57.82,61.0
29/08/2017 02:00,77.0,55.65,65.07
29/08/2017 03:00,65.0,64.46,67.62
29/08/2017 04:00,54.0,56.29,65.3
29/08/2017 05:00,46.0,45.71,53.28
29/08/2017 06:00,41.0,47.79,42.45
29/08/2017 07:00,53.0,62.13,44.47
29/08/2017 08:00,74.0,89.55,79.21
29/08/2017 09:00,88.0,104.93,93.3
29/08/2017 10:00,98.0,112.21,103.71
29/08/2017 11:00,98.0,118.77,114.3
29/08/2017 12:00,103.0,126.54,107.5
29/08/2017 13:00,104.0,120.07,118.49
29/08/2017 14:00,110.0,113.15,115.99
29/08/2017 15:00,108.0,114.6,118.76
29/08/2017 16:00,106.0,109.07,113.65
29/08/2017 17:00,98.0,102.4,106.79
29/08/2017 18:00,83.0,83.0,81.4
29/08/2017 19:00,64.0,63.98,58.82
29/08/2017 20:00,59.0,60.99,54.77
29/08/2017 21:00,66.0,73.57,67.2
29/08/2017 22:00,75.0,57.44,57.05
29/08/2017 23:00,63.0,63.2,68.29
30/08/2017 00:00,58.0,53.25,65.43
30/08/2017 01:00,50.0,54.48,65.09
30/08/2017 02:00,91.0,55.7,64.76
30/08/2017 03:00,96.0,83.38,86.57
30/08/2017 04:00,87.0,78.95,84.26
30/08/2017 05:00,67.0,63.36,72.21
30/08/2017 06:00,55.0,69.63,77.89
30/08/2017 07:00,60.0,59.88,65.61
30/08/2017 08:00,70.0,70.02,62.99
30/08/2017 09:00,78.0,86.51,85.98
30/08/2017 10:00,111.0,105.15,108.09
30/08/2017 11:00,111.0,116.46,117.46
30/08/2017 12:00,109.0,120.26,123.31
30/08/2017 13:00,108.0,122.36,124.9
30/08/2017 14:00,105.0,113.73,117.67
30/08/2017 15:00,105.0,108.4,111.96
30/08/2017 16:00,107.0,97.08,101.04
30/08/2017 17:00,103.0,95.21,97.96
30/08/2017 18:00,102.0,92.3,94.1
30/08/2017 19:00,100.0,87.38,91.35
30/08/2017 20:00,101.0,81.56,83.21
30/08/2017 21:00,84.0,76.59,80.69
30/08/2017 22:00,89.0,69.37,78.57
30/08/2017 23:00,83.0,79.71,90.25
31/08/2017 00:00,70.0,69.1,79.56
31/08/2017 01:00,73.0,64.82,74.71
31/08/2017 02:00,59.0,60.53,69.85
31/08/2017 03:00,45.0,52.24,55.65
31/08/2017 04:00,55.0,47.24,40.66
31/08/2017 05:00,51.0,49.45,42.5
31/08/2017 06:00,44.0,46.23,37.49
31/08/2017 07:00,56.0,48.17,38.56
31/08/2017 08:00,71.0,55.56,49.03
31/08/2017 09:00,80.0,79.14,85.59
31/08/2017 10:00,63.0,70.99,80.92
31/08/2017 11:00,68.0,63.3,66.84
31/08/2017 12:00,63.0,64.76,65.04
31/08/2017 13:00,91.0,71.96,78.92
31/08/2017 14:00,92.0,83.82,93.42
31/08/2017 15:00,95.0,91.23,94.49
31/08/2017 16:00,87.0,86.36,93.85
31/08/2017 17:00,82.0,70.69,75.45
31/08/2017 18:00,68.0,64.67,63.73
31/08/2017 19:00,54.0,58.34,59.02
31/08/2017 20:00,41.0,45.17,36.94
31/08/2017 21:00,11.0,42.14,33.87
31/08/2017 22:00,16.0,35.0,24.58
31/08/2017 23:00,13.0,35.08,25.0
01/09/2017 00:00,24.0,29.8,21.16
01/09/2017 01:00,33.0,34.67,27.15
01/09/2017 02:00,30.0,39.54,33.14
01/09/2017 03:00,30.0,36.02,31.06
01/09/2017 04:00,37.0,35.73,30.68
01/09/2017 05:00,19.0,39.76,35.08
01/09/2017 06:00,46.0,34.84,24.64
01/09/2017 07:00,46.0,44.87,32.88
01/09/2017 08:00,54.0,60.83,59.37
01/09/2017 09:00,62.0,55.74,66.07
01/09/2017 10:00,67.0,67.94,75.16
01/09/2017 11:00,82.0,87.19,90.9
01/09/2017 12:00,91.0,100.97,106.15
01/09/2017 13:00,99.0,111.67,113.1
01/09/2017 14:00,105.0,119.3,113.96
01/09/2017 15:00,115.0,127.83,112.01
01/09/2017 16:00,97.0,106.96,108.83
01/09/2017 17:00,91.0,84.7,93.23
01/09/2017 18:00,87.0,76.5,83.13
01/09/2017 19:00,83.0,67.85,69.66
01/09/2017 20:00,76.0,66.62,64.44
01/09/2017 21:00,71.0,55.43,50.88
01/09/2017 22:00,50.0,62.87,58.35
01/09/2017 23:00,47.0,45.47,41.13
02/09/2017 00:00,57.0,42.47,40.41
02/09/2017 01:00,36.0,41.16,38.52
02/09/2017 02:00,50.0,39.84,36.63
02/09/2017 03:00,42.0,32.93,39.53
02/09/2017 04:00,36.0,34.58,40.69
02/09/2017 05:00,39.0,34.5,40.94
02/09/2017 06:00,31.0,29.79,38.12
02/09/2017 07:00,37.0,45.25,44.04
02/09/2017 08:00,63.0,76.82,71.21
02/09/2017 09:00,83.0,92.08,94.36
02/09/2017 10:00,84.0,110.04,115.0
02/09/2017 11:00,91.0,115.75,110.27
02/09/2017 12:00,95.0,122.41,118.28
02/09/2017 13:00,101.0,127.68,131.2
02/09/2017 14:00,110.0,133.08,129.14
02/09/2017 15:00,114.0,119.07,113.94
02/09/2017 16:00,108.0,106.47,102.85
02/09/2017 17:00,104.0,94.52,96.34
02/09/2017 18:00,98.0,83.33,76.45
02/09/2017 19:00,91.0,76.39,82.23
02/09/2017 20:00,90.0,69.67,76.5
02/09/2017 21:00,80.0,71.59,77.78
02/09/2017 22:00,37.0,50.11,50.61
02/09/2017 23:00,31.0,36.18,34.57
03/09/2017 00:00,32.0,32.25,30.27
03/09/2017 01:00,35.0,30.68,28.36
03/09/2017 02:00,21.0,29.12,26.44
03/09/2017 03:00,16.0,24.13,21.52
03/09/2017 04:00,16.0,22.82,19.14
03/09/2017 05:00,16.0,23.7,19.89
03/09/2017 06:00,23.0,25.2,19.02
03/09/2017 07:00,20.0,41.12,29.97
03/09/2017 08:00,50.0,57.31,39.58
03/09/2017 09:00,76.0,83.26,80.85
03/09/2017 10:00,91.0,98.7,105.03
03/09/2017 11:00,91.0,95.82,98.57
03/09/2017 12:00,95.0,95.84,100.29
03/09/2017 13:00,106.0,112.58,112.61
03/09/2017 14:00,99.0,118.73,109.08
03/09/2017 15:00,120.0,126.6,126.66
03/09/2017 16:00,113.0,106.95,109.82
03/09/2017 17:00,108.0,91.14,100.37
03/09/2017 18:00,99.0,85.76,96.67
03/09/2017 19:00,80.0,74.88,78.92
03/09/2017 20:00,72.0,63.29,64.18
03/09/2017 21:00,44.0,56.6,56.21
03/09/2017 22:00,44.0,48.92,43.58
03/09/2017 23:00,65.0,46.97,39.51
04/09/2017 00:00,64.0,63.97,65.5
04/09/2017 01:00,46.0,55.97,53.04
04/09/2017 02:00,24.0,47.96,40.58
04/09/2017 03:00,35.0,42.28,27.91
04/09/2017 04:00,17.0,37.96,24.42
04/09/2017 05:00,18.0,37.82,23.99
04/09/2017 06:00,14.0,37.48,22.95
04/09/2017 07:00,33.0,40.57,24.43
04/09/2017 08:00,39.0,61.91,52.33
04/09/2017 09:00,67.0,77.21,69.56
04/09/2017 10:00,85.0,95.33,98.08
04/09/2017 11:00,93.0,107.52,110.84
04/09/2017 12:00,101.0,92.81,97.31
04/09/2017 13:00,90.0,75.45,82.85
04/09/2017 14:00,103.0,88.01,95.14
04/09/2017 15:00,98.0,81.75,91.49
04/09/2017 16:00,94.0,82.53,92.3
04/09/2017 17:00,80.0,85.8,92.79
04/09/2017 18:00,45.0,60.24,62.62
04/09/2017 19:00,32.0,45.62,40.18
04/09/2017 20:00,31.0,39.47,30.36
04/09/2017 21:00,31.0,39.28,29.02
04/09/2017 22:00,30.0,37.22,27.63
04/09/2017 23:00,21.0,37.96,28.74
05/09/2017 00:00,22.0,36.28,26.32
05/09/2017 01:00,23.0,34.14,25.22
05/09/2017 02:00,18.0,32.0,24.12
05/09/2017 03:00,14.0,30.46,22.0
05/09/2017 04:00,12.0,25.59,18.97
05/09/2017 05:00,12.0,25.21,18.75
05/09/2017 06:00,10.0,26.43,19.05
05/09/2017 07:00,20.0,37.9,24.68
05/09/2017 08:00,29.0,71.87,57.54
05/09/2017 09:00,51.0,75.62,60.68
05/09/2017 10:00,103.0,105.53,103.44
05/09/2017 11:00,108.0,127.92,132.33
05/09/2017 12:00,116.0,131.77,138.73
05/09/2017 13:00,115.0,138.95,154.36
05/09/2017 14:00,133.0,140.07,139.73
05/09/2017 15:00,135.0,132.7,136.69
05/09/2017 16:00,118.0,117.04,118.71
05/09/2017 17:00,103.0,101.63,107.84
05/09/2017 18:00,93.0,84.44,84.71
05/09/2017 19:00,57.0,76.68,82.99
05/09/2017 20:00,55.0,57.06,55.62
05/09/2017 21:00,55.0,55.15,53.36
05/09/2017 22:00,31.0,49.62,42.98
05/09/2017 23:00,28.0,50.02,39.94
07/09/2017 00:00,27.0,47.15,30.3
07/09/2017 01:00,32.0,46.54,29.36
07/09/2017 02:00,28.0,45.93,28.42
07/09/2017 03:00,43.0,46.17,32.88
07/09/2017 04:00,45.0,45.47,39.62
07/09/2017 05:00,46.0,43.05,44.9
07/09/2017 06:00,41.0,42.33,45.75
07/09/2017 07:00,72.0,51.77,41.89
07/09/2017 08:00,70.0,68.57,53.5
07/09/2017 19:00,65.0,61.14,56.52
07/09/2017 20:00,60.0,62.56,57.12
07/09/2017 21:00,58.0,57.01,50.47
07/09/2017 22:00,43.0,52.86,45.5
07/09/2017 23:00,22.0,41.08,30.99
08/09/2017 00:00,19.0,31.54,23.06
08/09/2017 01:00,21.0,30.18,23.26
08/09/2017 02:00,20.0,28.83,23.45
08/09/2017 03:00,13.0,24.12,19.65
08/09/2017 04:00,29.0,30.33,23.05
08/09/2017 05:00,28.0,33.1,25.98
08/09/2017 06:00,18.0,31.05,22.81
08/09/2017 07:00,28.0,37.81,24.56
08/09/2017 08:00,34.0,42.14,28.86
08/09/2017 09:00,61.0,55.71,46.28
08/09/2017 10:00,73.0,69.55,74.82
08/09/2017 11:00,88.0,91.95,92.82
08/09/2017 12:00,89.0,89.01,93.59
08/09/2017 13:00,95.0,92.16,97.36
08/09/2017 14:00,99.0,94.32,97.95
08/09/2017 15:00,90.0,85.41,94.33
08/09/2017 16:00,86.0,75.22,86.06
08/09/2017 17:00,83.0,73.15,78.29
08/09/2017 18:00,76.0,68.91,70.81
08/09/2017 19:00,70.0,63.89,58.66
08/09/2017 20:00,63.0,57.8,50.88
08/09/2017 21:00,65.0,60.76,53.99
08/09/2017 22:00,66.0,48.98,44.03
08/09/2017 23:00,53.0,48.62,44.19
09/09/2017 00:00,67.0,45.0,41.71
09/09/2017 01:00,57.0,46.01,42.66
09/09/2017 02:00,32.0,47.02,43.61
09/09/2017 03:00,32.0,40.04,35.92
09/09/2017 04:00,32.0,40.03,30.71
09/09/2017 05:00,27.0,35.81,25.58
09/09/2017 06:00,10.0,40.93,29.51
09/09/2017 07:00,32.0,38.26,23.69
09/09/2017 08:00,33.0,42.31,29.69
09/09/2017 09:00,58.0,70.79,57.9
09/09/2017 10:00,52.0,64.54,57.1
09/09/2017 11:00,58.0,58.54,48.64
09/09/2017 12:00,83.0,65.03,68.94
09/09/2017 13:00,75.0,69.43,79.75
09/09/2017 14:00,80.0,63.42,67.17
09/09/2017 15:00,68.0,63.46,58.79
09/09/2017 16:00,64.0,61.74,62.39
09/09/2017 17:00,55.0,56.03,61.68
09/09/2017 18:00,46.0,49.5,54.05
09/09/2017 19:00,43.0,40.72,39.46
09/09/2017 20:00,46.0,37.37,34.78
09/09/2017 21:00,42.0,39.94,35.76
09/09/2017 22:00,52.0,35.93,33.41
09/09/2017 23:00,44.0,30.47,32.65
10/09/2017 00:00,41.0,28.12,31.31
10/09/2017 01:00,24.0,22.48,25.31
10/09/2017 02:00,18.0,16.85,19.31
10/09/2017 03:00,19.0,11.84,14.76
10/09/2017 04:00,16.0,14.09,16.61
10/09/2017 05:00,11.0,6.93,11.55
10/09/2017 06:00,15.0,6.26,11.08
10/09/2017 07:00,35.0,37.4,26.54
10/09/2017 08:00,37.0,55.02,47.67
10/09/2017 09:00,46.0,69.15,58.07
10/09/2017 10:00,59.0,82.06,81.06
10/09/2017 11:00,76.0,96.06,101.6
10/09/2017 12:00,80.0,104.78,110.09
10/09/2017 13:00,83.0,111.27,113.01
10/09/2017 14:00,84.0,111.85,110.6
10/09/2017 15:00,82.0,107.7,108.04
10/09/2017 16:00,85.0,109.99,109.43
10/09/2017 17:00,79.0,98.86,99.51
10/09/2017 18:00,71.0,76.17,64.39
10/09/2017 19:00,57.0,51.27,57.3
10/09/2017 20:00,65.0,40.64,51.49
10/09/2017 21:00,73.0,46.86,50.72
10/09/2017 22:00,55.0,53.74,58.87
10/09/2017 23:00,48.0,39.08,45.11
11/09/2017 00:00,59.0,46.05,45.98
11/09/2017 01:00,54.0,41.61,51.94
11/09/2017 02:00,40.0,37.16,57.89
11/09/2017 03:00,34.0,26.61,42.22
11/09/2017 04:00,29.0,22.5,33.8
11/09/2017 05:00,27.0,18.22,30.88
11/09/2017 06:00,27.0,17.24,28.53
11/09/2017 07:00,30.0,43.04,33.15
11/09/2017 08:00,53.0,57.59,45.69
11/09/2017 09:00,56.0,71.84,69.72
11/09/2017 10:00,63.0,86.34,88.16
11/09/2017 11:00,72.0,103.59,98.1
11/09/2017 12:00,74.0,103.84,100.42
11/09/2017 13:00,72.0,101.65,101.5
11/09/2017 14:00,94.0,94.26,98.16
11/09/2017 15:00,92.0,85.13,83.4
11/09/2017 16:00,90.0,77.54,84.97
11/09/2017 17:00,83.0,76.15,85.58
11/09/2017 18:00,79.0,71.13,81.35
11/09/2017 19:00,71.0,64.54,68.35
11/09/2017 20:00,69.0,60.48,56.33
11/09/2017 21:00,69.0,62.67,57.06
11/09/2017 22:00,71.0,63.99,57.07
11/09/2017 23:00,59.0,59.42,52.45
12/09/2017 00:00,59.0,54.03,48.41
12/09/2017 01:00,60.0,55.99,50.84
12/09/2017 02:00,61.0,57.95,53.26
12/09/2017 03:00,60.0,58.2,55.05
12/09/2017 04:00,59.0,57.5,56.64
12/09/2017 05:00,57.0,51.85,54.81
12/09/2017 06:00,62.0,53.35,58.04
12/09/2017 07:00,65.0,60.38,67.06
12/09/2017 08:00,66.0,69.46,76.55
12/09/2017 09:00,68.0,74.66,81.28
12/09/2017 10:00,72.0,87.56,88.95
12/09/2017 11:00,79.0,93.54,98.62
12/09/2017 12:00,85.0,96.0,100.64
12/09/2017 13:00,81.0,98.89,104.29
12/09/2017 14:00,85.0,88.79,90.72
12/09/2017 15:00,85.0,80.56,86.13
12/09/2017 16:00,77.0,85.2,85.78
12/09/2017 17:00,72.0,65.16,74.3
12/09/2017 18:00,68.0,58.87,57.54
12/09/2017 19:00,67.0,57.82,51.58
12/09/2017 20:00,63.0,57.56,51.49
12/09/2017 21:00,63.0,54.4,48.53
12/09/2017 22:00,52.0,52.02,46.0
12/09/2017 23:00,38.0,43.82,38.96
13/09/2017 00:00,43.0,41.19,37.06
13/09/2017 01:00,31.0,39.14,33.6
13/09/2017 02:00,25.0,37.08,30.14
13/09/2017 03:00,29.0,37.41,27.96
13/09/2017 04:00,22.0,36.16,30.3
13/09/2017 05:00,16.0,26.75,20.22
13/09/2017 06:00,27.0,27.52,21.24
13/09/2017 07:00,52.0,60.23,46.82
13/09/2017 08:00,50.0,75.22,71.34
13/09/2017 09:00,62.0,82.48,79.14
13/09/2017 10:00,76.0,98.12,95.06
13/09/2017 11:00,86.0,106.74,106.27
13/09/2017 12:00,92.0,116.6,120.19
13/09/2017 13:00,96.0,119.13,121.35
13/09/2017 14:00,100.0,124.16,128.56
13/09/2017 15:00,119.0,125.27,129.94
13/09/2017 16:00,110.0,113.84,117.04
13/09/2017 17:00,106.0,100.51,104.84
13/09/2017 18:00,91.0,86.27,94.75
13/09/2017 19:00,89.0,78.02,87.68
13/09/2017 20:00,79.0,72.21,81.56
13/09/2017 21:00,76.0,66.77,72.52
13/09/2017 22:00,73.0,62.56,63.47
13/09/2017 23:00,52.0,56.72,58.42
14/09/2017 00:00,53.0,49.6,50.58
14/09/2017 01:00,44.0,49.36,50.13
14/09/2017 02:00,57.0,49.12,49.68
14/09/2017 03:00,33.0,40.52,42.74
14/09/2017 04:00,34.0,31.54,29.43
14/09/2017 05:00,27.0,31.79,26.41
14/09/2017 06:00,23.0,30.5,22.14
14/09/2017 07:00,46.0,36.48,25.03
14/09/2017 08:00,20.0,42.8,27.49
14/09/2017 09:00,60.0,48.51,31.96
14/09/2017 10:00,44.0,85.89,81.27
15/09/2017 00:00,58.0,38.27,32.9
15/09/2017 01:00,68.0,45.31,40.91
15/09/2017 02:00,62.0,52.34,48.92
15/09/2017 03:00,57.0,49.16,48.43
15/09/2017 04:00,60.0,47.78,49.38
15/09/2017 05:00,59.0,49.82,57.45
15/09/2017 06:00,57.0,45.69,52.97
15/09/2017 07:00,31.0,40.75,47.6
15/09/2017 08:00,41.0,37.23,42.06
15/09/2017 13:00,52.0,52.45,45.82
15/09/2017 14:00,66.0,60.54,61.88
15/09/2017 15:00,61.0,71.72,86.24
15/09/2017 16:00,65.0,55.76,54.67
15/09/2017 17:00,58.0,55.73,55.83
15/09/2017 18:00,48.0,53.97,50.71
15/09/2017 19:00,50.0,41.84,41.99
15/09/2017 20:00,48.0,34.42,36.96
15/09/2017 21:00,36.0,44.51,43.87
15/09/2017 22:00,31.0,26.78,31.3
15/09/2017 23:00,34.0,18.63,23.87
17/09/2017 00:00,32.0,21.26,31.77
17/09/2017 01:00,27.0,17.14,30.15
17/09/2017 02:00,38.0,13.02,28.53
17/09/2017 03:00,30.0,17.7,29.69
17/09/2017 04:00,27.0,14.38,28.61
17/09/2017 05:00,20.0,10.7,25.96
17/09/2017 06:00,23.0,6.67,22.63
17/09/2017 07:00,26.0,18.45,25.43
17/09/2017 08:00,29.0,51.4,53.0
17/09/2017 09:00,52.0,52.3,48.37
17/09/2017 10:00,80.0,75.92,66.87
17/09/2017 11:00,81.0,90.92,92.18
17/09/2017 12:00,88.0,102.84,100.93
17/09/2017 13:00,92.0,115.73,100.26
17/09/2017 14:00,93.0,119.89,100.18
17/09/2017 15:00,93.0,121.31,100.67
17/09/2017 16:00,95.0,118.45,99.89
17/09/2017 17:00,92.0,113.23,98.77
17/09/2017 18:00,79.0,97.55,92.97
17/09/2017 19:00,74.0,64.59,34.27
17/09/2017 20:00,62.0,61.04,25.81
17/09/2017 21:00,47.0,44.55,59.58
17/09/2017 22:00,48.0,37.41,54.65
17/09/2017 23:00,39.0,32.31,54.32
18/09/2017 00:00,30.0,29.27,41.5
18/09/2017 01:00,25.0,24.25,35.58
18/09/2017 02:00,25.0,19.23,29.65
18/09/2017 03:00,26.0,18.51,29.8
18/09/2017 04:00,15.0,25.61,32.87
18/09/2017 05:00,12.0,12.85,19.39
18/09/2017 06:00,13.0,14.22,17.99
18/09/2017 07:00,6.0,17.16,17.9
18/09/2017 08:00,13.0,15.63,15.75
18/09/2017 09:00,14.0,14.93,15.03
18/09/2017 10:00,39.0,33.49,23.8
18/09/2017 11:00,45.0,46.55,44.43
18/09/2017 12:00,61.0,69.93,67.65
18/09/2017 13:00,86.0,90.73,93.54
18/09/2017 14:00,86.0,100.97,103.24
18/09/2017 15:00,91.0,102.28,102.67
18/09/2017 16:00,71.0,87.44,87.03
18/09/2017 17:00,62.0,62.2,69.43
18/09/2017 18:00,63.0,51.75,51.18
18/09/2017 19:00,59.0,50.52,47.81
18/09/2017 20:00,54.0,51.32,47.24
18/09/2017 21:00,48.0,44.47,44.27
18/09/2017 22:00,57.0,40.42,39.54
18/09/2017 23:00,63.0,51.06,45.15
19/09/2017 00:00,37.0,49.21,43.39
19/09/2017 01:00,27.0,43.57,40.05
19/09/2017 02:00,45.0,37.93,36.7
19/09/2017 03:00,27.0,32.62,32.77
19/09/2017 04:00,20.0,23.75,25.86
19/09/2017 05:00,16.0,21.37,23.96
19/09/2017 06:00,20.0,19.16,22.84
19/09/2017 07:00,13.0,20.49,18.12
19/09/2017 08:00,27.0,32.72,23.48
19/09/2017 09:00,42.0,67.43,52.46
19/09/2017 10:00,76.0,83.98,83.7
19/09/2017 11:00,41.0,108.91,103.16
19/09/2017 12:00,38.0,121.53,102.18
21/09/2017 00:00,28.0,31.58,33.86
21/09/2017 01:00,25.0,26.15,30.77
21/09/2017 02:00,21.0,20.71,27.67
21/09/2017 03:00,19.0,16.54,22.8
21/09/2017 04:00,17.0,15.96,21.43
21/09/2017 05:00,21.0,11.17,17.81
21/09/2017 06:00,8.0,10.08,14.83
21/09/2017 07:00,21.0,31.15,20.38
21/09/2017 08:00,25.0,39.56,25.12
21/09/2017 09:00,37.0,59.37,40.08
21/09/2017 10:00,72.0,76.34,68.42
21/09/2017 11:00,98.0,100.44,107.29
21/09/2017 12:00,101.0,107.94,116.63
21/09/2017 13:00,97.0,105.71,111.19
21/09/2017 14:00,102.0,116.6,120.1
21/09/2017 15:00,102.0,100.86,107.23
21/09/2017 16:00,98.0,91.83,96.6
21/09/2017 17:00,79.0,80.76,91.86
21/09/2017 18:00,65.0,65.68,67.41
21/09/2017 19:00,67.0,59.92,57.22
21/09/2017 20:00,31.0,52.1,49.68
21/09/2017 21:00,46.0,40.25,32.96
21/09/2017 22:00,43.0,45.8,38.46
21/09/2017 23:00,33.0,50.53,44.45
22/09/2017 00:00,24.0,45.74,35.29
22/09/2017 01:00,13.0,38.93,28.7
22/09/2017 02:00,17.0,32.13,22.1
22/09/2017 03:00,12.0,35.74,22.71
22/09/2017 04:00,36.0,41.52,30.6
22/09/2017 05:00,48.0,48.91,45.37
22/09/2017 06:00,54.0,52.53,50.29
22/09/2017 07:00,53.0,58.58,53.06
22/09/2017 08:00,49.0,55.6,51.66
22/09/2017 09:00,47.0,55.0,53.84
22/09/2017 10:00,72.0,89.73,87.95
22/09/2017 11:00,82.0,93.22,97.26
22/09/2017 12:00,96.0,90.27,95.14
22/09/2017 13:00,105.0,97.17,107.12
22/09/2017 14:00,101.0,93.91,102.28
22/09/2017 15:00,91.0,83.41,99.79
22/09/2017 16:00,89.0,79.38,88.92
22/09/2017 17:00,52.0,73.97,83.05
22/09/2017 18:00,37.0,45.36,47.26
22/09/2017 19:00,32.0,36.36,36.41
22/09/2017 20:00,33.0,33.73,32.28
22/09/2017 21:00,32.0,34.17,31.52
22/09/2017 22:00,29.0,32.29,29.23
22/09/2017 23:00,34.0,32.89,27.39
23/09/2017 00:00,12.0,28.52,23.04
23/09/2017 01:00,9.0,23.31,19.58
23/09/2017 02:00,23.0,18.09,16.13
23/09/2017 03:00,13.0,23.27,22.76
23/09/2017 04:00,7.0,19.56,17.46
23/09/2017 05:00,8.0,19.12,15.95
23/09/2017 06:00,8.0,20.89,16.66
23/09/2017 07:00,8.0,28.9,20.05
23/09/2017 08:00,11.0,34.4,19.61
23/09/2017 09:00,27.0,47.61,29.17
23/09/2017 10:00,59.0,79.51,70.89
23/09/2017 11:00,102.0,103.68,110.04
23/09/2017 12:00,105.0,114.47,111.63
23/09/2017 13:00,106.0,116.94,112.96
23/09/2017 14:00,108.0,119.35,119.25
23/09/2017 15:00,102.0,101.49,105.94
23/09/2017 16:00,98.0,89.59,101.45
23/09/2017 17:00,92.0,85.45,91.31
23/09/2017 18:00,84.0,79.85,79.72
23/09/2017 19:00,57.0,74.86,69.95
23/09/2017 20:00,54.0,69.99,63.23
23/09/2017 22:00,66.0,60.58,53.6
23/09/2017 23:00,28.0,59.52,52.27
24/09/2017 00:00,36.0,51.49,48.27
24/09/2017 01:00,37.0,44.94,44.54
24/09/2017 02:00,19.0,38.38,40.81
24/09/2017 03:00,34.0,35.23,36.04
24/09/2017 04:00,21.0,38.25,40.56
24/09/2017 05:00,17.0,28.35,26.44
24/09/2017 06:00,18.0,25.03,21.58
24/09/2017 07:00,35.0,45.26,41.9
24/09/2017 08:00,35.0,46.19,39.97
24/09/2017 09:00,44.0,57.06,52.01
24/09/2017 10:00,69.0,93.22,92.78
24/09/2017 11:00,87.0,115.32,100.01
24/09/2017 12:00,108.0,117.85,115.57
24/09/2017 13:00,121.0,122.7,127.85
24/09/2017 14:00,124.0,129.11,138.29
24/09/2017 15:00,128.0,123.53,127.97
